,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
0,Organic Garbanzo Beans,Organic Tomato Paste,0.0957573140451,0.0808863219259,0.0109845622369,0.114712514092,1.41819421827,0.00323910530624,1.03820927406
1,Organic Tomato Paste,Organic Garbanzo Beans,0.0808863219259,0.0957573140451,0.0109845622369,0.135802469136,1.41819421827,0.00323910530624,1.04633796518
2,Organic Whole Kernel Sweet Corn No Salt Added,No Salt Added Black Beans,0.0573248407643,0.0958652704307,0.0174619453741,0.30461393597,3.17752127127,0.0119664840118,1.30019103968
3,No Salt Added Black Beans,Organic Whole Kernel Sweet Corn No Salt Added,0.0958652704307,0.0573248407643,0.0174619453741,0.182150900901,3.17752127127,0.0119664840118,1.1526272515
4,Tomato Sauce,Organic Diced Tomatoes,0.0682554248084,0.0939220554896,0.0110385404297,0.161724001582,1.7218958927,0.00462785063335,1.08088260456
5,Organic Diced Tomatoes,Tomato Sauce,0.0939220554896,0.0682554248084,0.0110385404297,0.117528735632,1.7218958927,0.00462785063335,1.05583559807
6,Organic Diced Tomatoes,No Salt Added Black Beans,0.0939220554896,0.0958652704307,0.014924970312,0.158908045977,1.65761850212,0.00592110706307,1.07495348784
7,No Salt Added Black Beans,Organic Diced Tomatoes,0.0958652704307,0.0939220554896,0.014924970312,0.155686936937,1.65761850212,0.00592110706307,1.0731540043
8,Organic Garbanzo Beans,Organic Diced Tomatoes,0.0957573140451,0.0939220554896,0.0153567958545,0.160372040586,1.70750139305,0.0063630720912,1.07914217762
9,Organic Diced Tomatoes,Organic Garbanzo Beans,0.0939220554896,0.0957573140451,0.0153567958545,0.163505747126,1.70750139305,0.0063630720912,1.08099091279
10,Organic Garbanzo Beans,Organic Cannellini Beans,0.0957573140451,0.0452877037677,0.0142502429019,0.148816234498,3.28601854626,0.0099136140298,1.12162888312
11,Organic Cannellini Beans,Organic Garbanzo Beans,0.0452877037677,0.0957573140451,0.0142502429019,0.314660309893,3.28601854626,0.0099136140298,1.31940802351
12,Organic Black Beans,Organic Diced Tomatoes,0.123825974306,0.0939220554896,0.0233995465832,0.188971229294,2.01200057121,0.0117695565533,1.11719581011
13,Organic Diced Tomatoes,Organic Black Beans,0.0939220554896,0.123825974306,0.0233995465832,0.249137931034,2.01200057121,0.0117695565533,1.16689078049
14,No Salt Added Black Beans,Pinto Beans No Salt Added,0.0958652704307,0.0304437007449,0.0120371369967,0.125563063063,4.12443494026,0.00911864339183,1.10877784126
15,Pinto Beans No Salt Added,No Salt Added Black Beans,0.0304437007449,0.0958652704307,0.0120371369967,0.395390070922,4.12443494026,0.00911864339183,1.49540172281
16,Organic Diced Tomatoes,Organic Pinto Beans,0.0939220554896,0.0633164201663,0.0126039080212,0.134195402299,2.11944076981,0.0066570996929,1.0818648715
17,Organic Pinto Beans,Organic Diced Tomatoes,0.0633164201663,0.0939220554896,0.0126039080212,0.199062233589,2.11944076981,0.0066570996929,1.1312713453
18,Organic Black Beans,Organic Tomato Paste,0.123825974306,0.0808863219259,0.0132786354313,0.107236268527,1.32576517232,0.00326280781075,1.02951502808
19,Organic Tomato Paste,Organic Black Beans,0.0808863219259,0.123825974306,0.0132786354313,0.164164164164,1.32576517232,0.00326280781075,1.0482609002
20,Organic Black Beans,Organic Tomato Sauce,0.123825974306,0.0611572924538,0.0114973550686,0.0928509154316,1.51823129681,0.00392449374451,1.03493761226
21,Organic Tomato Sauce,Organic Black Beans,0.0611572924538,0.123825974306,0.0114973550686,0.18799646955,1.51823129681,0.00392449374451,1.0790273599
22,Organic Black Beans,Organic Vegetable Broth,0.123825974306,0.0441811508151,0.0101479002483,0.0819529206626,1.8549295152,0.00467712620265,1.04114360875
23,Organic Vegetable Broth,Organic Black Beans,0.0441811508151,0.123825974306,0.0101479002483,0.22968845449,1.8549295152,0.00467712620265,1.13742813645
24,Organic Black Beans,Organic Cannellini Beans,0.123825974306,0.0452877037677,0.0142502429019,0.11508282476,2.54114947736,0.00864244885874,1.0788719249
25,Organic Cannellini Beans,Organic Black Beans,0.0452877037677,0.123825974306,0.0142502429019,0.314660309893,2.54114947736,0.00864244885874,1.27845218706
26,Organic Garbanzo Beans,Organic Pinto Beans,0.0957573140451,0.0633164201663,0.0131706790457,0.137542277339,2.17230028132,0.00710766871559,1.08606318342
27,Organic Pinto Beans,Organic Garbanzo Beans,0.0633164201663,0.0957573140451,0.0131706790457,0.208013640239,2.17230028132,0.00710766871559,1.14174022672
28,Dark Red Kidney Beans No Salt Added,No Salt Added Black Beans,0.0317661664687,0.0958652704307,0.015194861276,0.478334749363,4.98965628755,0.012149589137,1.73317032036
29,No Salt Added Black Beans,Dark Red Kidney Beans No Salt Added,0.0958652704307,0.0317661664687,0.015194861276,0.158502252252,4.98965628755,0.012149589137,1.150607754
30,Organic No Salt Added Diced Tomatoes,No Salt Added Black Beans,0.0485263953363,0.0958652704307,0.0128737989852,0.265294771969,2.76737102787,0.00822180297327,1.23060881436
31,No Salt Added Black Beans,Organic No Salt Added Diced Tomatoes,0.0958652704307,0.0485263953363,0.0128737989852,0.134290540541,2.76737102787,0.00822180297327,1.09906804675
32,No Salt Added Black Beans,Organic Pinto Beans,0.0958652704307,0.0633164201663,0.0110385404297,0.115146396396,1.81858664931,0.00496869468772,1.05857463429
33,Organic Pinto Beans,No Salt Added Black Beans,0.0633164201663,0.0958652704307,0.0110385404297,0.174339300938,1.81858664931,0.00496869468772,1.09504392131
34,No Salt Added Black Beans,Organic Tomato Paste,0.0958652704307,0.0808863219259,0.0153028176617,0.159628378378,1.97349038227,0.00754862853609,1.09369909029
35,Organic Tomato Paste,No Salt Added Black Beans,0.0808863219259,0.0958652704307,0.0153028176617,0.189189189189,1.97349038227,0.00754862853609,1.1150994998
36,Organic Black Beans,Organic Garbanzo Beans,0.123825974306,0.0957573140451,0.0313073518299,0.25283347864,2.640356835,0.0194501091213,1.21022912578
37,Organic Garbanzo Beans,Organic Black Beans,0.0957573140451,0.123825974306,0.0313073518299,0.32694475761,2.640356835,0.0194501091213,1.30178619898
38,Organic Black Beans,Organic Pinto Beans,0.123825974306,0.0633164201663,0.0265032926698,0.214036617262,3.38042827912,0.0186630752531,1.19176490967
39,Organic Pinto Beans,Organic Black Beans,0.0633164201663,0.123825974306,0.0265032926698,0.418584825234,3.38042827912,0.0186630752531,1.50696793569
40,No Salt Added Black Beans,Diced Tomatoes,0.0958652704307,0.0737072222822,0.0110655295261,0.115427927928,1.56603280322,0.00399956672929,1.0471648461
41,Diced Tomatoes,No Salt Added Black Beans,0.0737072222822,0.0958652704307,0.0110655295261,0.150128158184,1.56603280322,0.00399956672929,1.06384831816
42,Organic Tomato Sauce,Organic Diced Tomatoes,0.0611572924538,0.0939220554896,0.0133865918169,0.218887908208,2.33052723418,0.00764257320146,1.15998453235
43,Organic Diced Tomatoes,Organic Tomato Sauce,0.0939220554896,0.0611572924538,0.0133865918169,0.142528735632,2.33052723418,0.00764257320146,1.09489699137
44,Organic Black Beans,Organic Whole Kernel Sweet Corn No Salt Added,0.123825974306,0.0573248407643,0.0160315232646,0.129468177855,2.25850043592,0.008933219005,1.08287271672
45,Organic Whole Kernel Sweet Corn No Salt Added,Organic Black Beans,0.0573248407643,0.123825974306,0.0160315232646,0.279661016949,2.25850043592,0.008933219005,1.21633570626
46,Organic Diced Tomatoes,Organic Tomato Paste,0.0939220554896,0.0808863219259,0.0178667818201,0.190229885057,2.3518177181,0.0102697722039,1.13503037605
47,Organic Tomato Paste,Organic Diced Tomatoes,0.0808863219259,0.0939220554896,0.0178667818201,0.220887554221,2.3518177181,0.0102697722039,1.16296171293
48,Organic Black Beans,Tomato Sauce,0.123825974306,0.0682554248084,0.0110385404297,0.0891455972101,1.30605878522,0.00258674595107,1.02293469992
49,Tomato Sauce,Organic Black Beans,0.0682554248084,0.123825974306,0.0110385404297,0.161724001582,1.30605878522,0.00258674595107,1.04520948631
50,Tomato Sauce,Organic Tomato Paste,0.0682554248084,0.0808863219259,0.011929180611,0.174772637406,2.16071930636,0.00640825034679,1.11377024046
51,Organic Tomato Paste,Tomato Sauce,0.0808863219259,0.0682554248084,0.011929180611,0.147480814147,2.16071930636,0.00640825034679,1.09293091658
52,Organic Garbanzo Beans,No Salt Added Black Beans,0.0957573140451,0.0958652704307,0.0159505559754,0.166572717024,1.73757103355,0.00677075516873,1.08483937116
