,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
0,frozenset([u'Organic Beef Uncured Hot Dogs']),frozenset([u'Boneless Skinless Chicken Breasts']),0.0686059275521,0.13117453348,0.0115257958288,0.168,1.28073640167,0.00252644528817,1.04426137803
1,frozenset([u'Boneless Skinless Chicken Breasts']),frozenset([u'Organic Beef Uncured Hot Dogs']),0.13117453348,0.0686059275521,0.0115257958288,0.0878661087866,1.28073640167,0.00252644528817,1.02111551979
2,frozenset([u'Ground Turkey Breast']),frozenset([u'Organic Turkey Bacon']),0.107025246981,0.0650384193194,0.0150933040615,0.141025641026,2.16834361138,0.00813255117053,1.08846273572
3,frozenset([u'Organic Turkey Bacon']),frozenset([u'Ground Turkey Breast']),0.0650384193194,0.107025246981,0.0150933040615,0.232067510549,2.16834361138,0.00813255117053,1.1628297608
4,frozenset([u'Ground Turkey Breast']),frozenset([u'Tilapia Filet']),0.107025246981,0.0548847420417,0.0115257958288,0.107692307692,1.96215384615,0.00565174275624,1.05918089254
5,frozenset([u'Tilapia Filet']),frozenset([u'Ground Turkey Breast']),0.0548847420417,0.107025246981,0.0115257958288,0.21,1.96215384615,0.00565174275624,1.13034778863
6,frozenset([u'Organic Turkey Bacon']),frozenset([u'Organic Chicken & Apple Sausage']),0.0650384193194,0.0606476399561,0.0120746432492,0.185654008439,3.06119098077,0.00813021661098,1.15350522969
7,frozenset([u'Organic Chicken & Apple Sausage']),frozenset([u'Organic Turkey Bacon']),0.0606476399561,0.0650384193194,0.0120746432492,0.199095022624,3.06119098077,0.00813021661098,1.16738140865
8,frozenset([u'Organic Beef Uncured Hot Dogs']),frozenset([u'Natural Chicken & Sage Breakfast Sausage']),0.0686059275521,0.101811196487,0.0164654226125,0.24,2.35730458221,0.0094805710423,1.18182737304
9,frozenset([u'Natural Chicken & Sage Breakfast Sausage']),frozenset([u'Organic Beef Uncured Hot Dogs']),0.101811196487,0.0686059275521,0.0164654226125,0.161725067385,2.35730458221,0.0094805710423,1.1110842472
