,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
0,Organic Roasted Turkey Breast,Original Hummus,0.0958141321045,0.184779825909,0.0194572452637,0.203072812291,1.09899882897,0.00175272661383,1.02295440119
1,Original Hummus,Organic Roasted Turkey Breast,0.184779825909,0.0958141321045,0.0194572452637,0.105299618982,1.09899882897,0.00175272661383,1.01060185854
2,Organic Extra Firm Tof,Original Hummus,0.0745647721454,0.184779825909,0.0160650281618,0.215450643777,1.16598574935,0.00228696254584,1.03909354794
3,Original Hummus,Organic Extra Firm Tof,0.184779825909,0.0745647721454,0.0160650281618,0.086941461725,1.16598574935,0.00228696254584,1.01355519834
4,Organic Roasted Turkey Breast,Organic Roasted Sliced Chicken Breast,0.0958141321045,0.0651561699949,0.0155529953917,0.162324649299,2.49131662146,0.0093101135124,1.11599777792
5,Organic Roasted Sliced Chicken Breast,Organic Roasted Turkey Breast,0.0651561699949,0.0958141321045,0.0155529953917,0.238703339882,2.49131662146,0.0093101135124,1.18769188841
6,Roasted Turkey Breast,Original Hummus,0.0613799283154,0.184779825909,0.01318484383,0.214807090719,1.16250293918,0.00184307136159,1.03824189502
7,Original Hummus,Roasted Turkey Breast,0.184779825909,0.0613799283154,0.01318484383,0.0713543470731,1.16250293918,0.00184307136159,1.01074082318
8,Roasted Turkey Breast,Uncured Genoa Salami,0.0613799283154,0.18202764977,0.0181771633385,0.29614181439,1.62690566386,0.00700431924417,1.16212664277
9,Uncured Genoa Salami,Roasted Turkey Breast,0.18202764977,0.0613799283154,0.0181771633385,0.0998593530239,1.62690566386,0.00700431924417,1.04274823589
10,Organic Roasted Turkey Breast,Uncured Genoa Salami,0.0958141321045,0.18202764977,0.0295058883769,0.307949231797,1.69177172911,0.0120650670952,1.18195425511
11,Uncured Genoa Salami,Organic Roasted Turkey Breast,0.18202764977,0.0958141321045,0.0295058883769,0.162095639944,1.69177172911,0.0120650670952,1.07910390612
12,Jalapeno Hummus,Original Hummus,0.0372503840246,0.184779825909,0.0131208397337,0.352233676976,1.90623448877,0.00623772025864,1.25850965868
13,Original Hummus,Jalapeno Hummus,0.184779825909,0.0372503840246,0.0131208397337,0.0710079667475,1.90623448877,0.00623772025864,1.0363378603
14,Lemon Hummus,Original Hummus,0.060291858679,0.184779825909,0.0204173067076,0.33864118896,1.83267403405,0.00927658755721,1.23264430818
15,Original Hummus,Lemon Hummus,0.184779825909,0.060291858679,0.0204173067076,0.110495323866,1.83267403405,0.00927658755721,1.05643979906
16,Oven Roasted Turkey Breast,Uncured Genoa Salami,0.0456989247312,0.18202764977,0.0102406554019,0.224089635854,1.23107470836,0.00192218753613,1.0542098521
17,Uncured Genoa Salami,Oven Roasted Turkey Breast,0.18202764977,0.0456989247312,0.0102406554019,0.056258790436,1.23107470836,0.00192218753613,1.0111893659
18,Organic Roasted Sliced Chicken Breast,Uncured Genoa Salami,0.0651561699949,0.18202764977,0.0198412698413,0.304518664047,1.67292531894,0.00798104534911,1.1761240855
19,Uncured Genoa Salami,Organic Roasted Sliced Chicken Breast,0.18202764977,0.0651561699949,0.0198412698413,0.10900140647,1.67292531894,0.00798104534911,1.04920909729
20,Green Tea With Ginseng and Honey,Uncured Genoa Salami,0.0444188428059,0.18202764977,0.0140168970814,0.315561959654,1.73359355051,0.00593143951996,1.19510065486
21,Uncured Genoa Salami,Green Tea With Ginseng and Honey,0.18202764977,0.0444188428059,0.0140168970814,0.0770042194093,1.73359355051,0.00593143951996,1.03530392802
22,Uncured Black Forest Ham,Roasted Turkey Breast,0.0350102406554,0.0613799283154,0.0109447004608,0.312614259598,5.09310238994,0.0087957743991,1.3654924979
23,Roasted Turkey Breast,Uncured Black Forest Ham,0.0613799283154,0.0350102406554,0.0109447004608,0.178310740355,5.09310238994,0.0087957743991,1.17439743555
24,Organic Roasted Turkey Breast,Uncured Slow Cooked Ham,0.0958141321045,0.0547235023041,0.0115847414235,0.120908483634,2.2094434483,0.00634145654446,1.07528793089
25,Uncured Slow Cooked Ham,Organic Roasted Turkey Breast,0.0547235023041,0.0958141321045,0.0115847414235,0.211695906433,2.2094434483,0.00634145654446,1.14700136061
26,Uncured Genoa Salami,Original Hummus,0.18202764977,0.184779825909,0.044930875576,0.246835443038,1.33583545619,0.011295838141,1.08239317232
27,Original Hummus,Uncured Genoa Salami,0.184779825909,0.18202764977,0.044930875576,0.243158988569,1.33583545619,0.011295838141,1.08077170486
28,Tuscan Kale & Quinoa Salad,Santa Fe Fiesta Salad,0.027841781874,0.0268817204301,0.0143369175627,0.514942528736,19.155862069,0.0135884825661,2.00619171381
29,Santa Fe Fiesta Salad,Tuscan Kale & Quinoa Salad,0.0268817204301,0.027841781874,0.0143369175627,0.533333333333,19.155862069,0.0135884825661,2.0831961817
30,Lemon Hummus,Uncured Genoa Salami,0.060291858679,0.18202764977,0.0149129544291,0.247346072187,1.35883791556,0.00393816909351,1.08678413811
31,Uncured Genoa Salami,Lemon Hummus,0.18202764977,0.060291858679,0.0149129544291,0.0819268635724,1.35883791556,0.00393816909351,1.023565666
32,Uncured Black Forest Ham,Uncured Genoa Salami,0.0350102406554,0.18202764977,0.0131208397337,0.374771480804,2.05887117303,0.00674800790937,1.30827741397
33,Uncured Genoa Salami,Uncured Black Forest Ham,0.18202764977,0.0350102406554,0.0131208397337,0.0720815752461,2.05887117303,0.00674800790937,1.0399510707
34,Uncured Slow Cooked Ham,Uncured Genoa Salami,0.0547235023041,0.18202764977,0.0186251920123,0.340350877193,1.86977570509,0.0086640015007,1.24001127562
35,Uncured Genoa Salami,Uncured Slow Cooked Ham,0.18202764977,0.0547235023041,0.0186251920123,0.102320675105,1.86977570509,0.0086640015007,1.05302246747
36,Organic Uncured Sliced Black Forest Ham,Uncured Genoa Salami,0.0462109575013,0.18202764977,0.0141449052739,0.306094182825,1.68158070059,0.00573323328638,1.17879448476
37,Uncured Genoa Salami,Organic Uncured Sliced Black Forest Ham,0.18202764977,0.0462109575013,0.0141449052739,0.0777074542897,1.68158070059,0.00573323328638,1.03415022374
38,Organic Roasted Turkey Breast,Organic Uncured Sliced Black Forest Ham,0.0958141321045,0.0462109575013,0.0153609831029,0.160320641283,3.46932091329,0.0109333203162,1.13589673558
39,Organic Uncured Sliced Black Forest Ham,Organic Roasted Turkey Breast,0.0462109575013,0.0958141321045,0.0153609831029,0.332409972299,3.46932091329,0.0109333203162,1.35440289755
40,BBQ Chopped Salad,Santa Fe Fiesta Salad,0.0213133640553,0.0268817204301,0.0136968766001,0.642642642643,23.9063063063,0.0131239367061,2.72309568989
41,Santa Fe Fiesta Salad,BBQ Chopped Salad,0.0268817204301,0.0213133640553,0.0136968766001,0.509523809524,23.9063063063,0.0131239367061,1.99538051989
42,Roasted Red Pepper Hummus,Original Hummus,0.0594598054275,0.184779825909,0.0117767537122,0.198062432723,1.07188342531,0.000789781216761,1.01656314326
43,Original Hummus,Roasted Red Pepper Hummus,0.184779825909,0.0594598054275,0.0117767537122,0.0637339799099,1.07188342531,0.000789781216761,1.00456512828
44,Tuscan Kale & Quinoa Salad,BBQ Chopped Salad,0.027841781874,0.0213133640553,0.0124167946749,0.445977011494,20.924759242,0.0118233926418,1.76650907318
45,BBQ Chopped Salad,Tuscan Kale & Quinoa Salad,0.0213133640553,0.027841781874,0.0124167946749,0.582582582583,20.924759242,0.0118233926418,2.32898335709
46,Smoked Turkey Breast Slices,Uncured Genoa Salami,0.0428827444956,0.18202764977,0.0168970814132,0.394029850746,2.16467031929,0.009091236217,1.3498558489
47,Uncured Genoa Salami,Smoked Turkey Breast Slices,0.18202764977,0.0428827444956,0.0168970814132,0.0928270042194,2.16467031929,0.009091236217,1.05505483514
